33428,26.3453,-80.2066
33433,26.3462,-80.1569
33486,26.3503,-80.1136
34135,26.3515,-81.7742
34134,26.3531,-81.8248
78582,26.3752,-98.7994
33431,26.3795,-80.0916
33434,26.3824,-80.1681
33498,26.3929,-80.216
78569,26.4005,-97.7883
33496,26.4056,-80.1633
78548,26.4061,-98.5552
78584,26.4067,-98.9958
33487,26.4092,-80.084
34142,26.4148,-81.4319
33928,26.4338,-81.7963
33957,26.4401,-82.0768
33931,26.4416,-81.924
33446,26.4516,-80.1628
33444,26.4551,-80.0786
33484,26.4554,-80.1338
33445,26.4561,-80.1047
33483,26.4582,-80.065
33967,26.4729,-81.8143
33965,26.4764,-81.7944
78580,26.4809,-97.7922
33908,26.5049,-81.925
33473,26.5095,-80.1858
33437,26.5153,-80.1439
78585,26.5165,-99.1123
33924,26.5221,-82.1914
33435,26.5253,-80.0621
33930,26.5276,-81.4353
33426,26.5277,-80.0839
33436,26.5296,-80.108
33912,26.5362,-81.831
33956,26.5399,-82.0895
78598,26.5444,-97.5167
33472,26.5473,-80.1591
33913,26.5512,-81.7407
33919,26.5518,-81.9012
33974,26.5632,-81.598
78545,26.565,-99.1251
33907,26.5672,-81.8732
33914,26.5744,-82.0026
33904,26.5763,-81.9512
33966,26.5768,-81.8364
33462,26.5802,-80.0709
33976,26.5916,-81.6847
33973,26.6023,-81.7299
33467,26.6033,-80.1667
33449,26.606,-80.2226
33936,26.6061,-81.6238
33463,26.6076,-80.1307
33460,26.6182,-80.0573
33901,26.6212,-81.8715
33461,26.6233,-80.0923
33991,26.6304,-82.0046
33990,26.6312,-81.9481
33916,26.6367,-81.8436
78563,26.6374,-98.3576
33971,26.6378,-81.6971
33972,26.6418,-81.6163
33415,26.6539,-80.1276
33406,26.6553,-80.0911
33414,26.6554,-80.2475
33945,26.6575,-82.133
33922,26.6622,-82.1331
33493,26.6689,-80.7202
33413,26.6699,-80.1466
33405,26.6706,-80.0585
33480,26.6724,-80.0382
33905,26.6753,-81.7742
33993,26.6812,-82.0163
78536,26.6816,-98.4097
33903,26.682,-81.9061
33430,26.6879,-80.6699
33909,26.689,-81.9472
33920,26.7075,-81.6347
33411,26.7086,-80.1993
78564,26.7113,-99.1095
33401,26.7142,-80.0653
33417,26.7159,-80.124
33409,26.7162,-80.0969
33917,26.718,-81.8549
33440,26.7254,-80.9851
78591,26.7319,-98.5254
78588,26.7413,-98.4017
33407,26.7501,-80.0733
33921,26.7505,-82.2617
33470,26.7554,-80.3039
33935,26.7572,-81.4497
33404,26.7838,-80.064
33412,26.7947,-80.2359
33403,26.8028,-80.0728
33955,26.8161,-82.017
33476,26.8179,-80.6629
33410,26.836,-80.0901
33408,26.8406,-80.0594
33418,26.8453,-80.1374
33946,26.8492,-82.2899
33471,26.8759,-81.1366
78076,26.8926,-99.2661
33947,26.8958,-82.2782
33438,26.9111,-80.6125
33950,26.9152,-82.0496
33477,26.9204,-80.0773
34224,26.9235,-82.3007
33458,26.9245,-80.1198
33478,26.9253,-80.2201
33981,26.9265,-82.2288
33944,26.9454,-81.3162
33982,26.9544,-81.937
34223,26.9651,-82.3619
33469,26.9669,-80.1007
33980,26.9817,-82.0616
78353,26.9828,-98.2073
33948,26.9874,-82.1438
33952,26.992,-82.0969
33953,27.005,-82.2097
33983,27.0085,-82.0186
33954,27.0244,-82.1146
34956,27.0495,-80.4782
34287,27.0519,-82.2357
34293,27.0532,-82.3998
34288,27.0534,-82.1308
34269,27.0656,-81.9975
34286,27.0722,-82.1821
34289,27.0802,-82.1423
33455,27.0817,-80.1493
33960,27.0858,-81.4055
34291,27.0937,-82.2326
34285,27.0963,-82.4394
34292,27.1009,-82.3886
34997,27.1362,-80.218
34275,27.1388,-82.4447
78385,27.1562,-97.6989
34990,27.1679,-80.3014
78067,27.1696,-99.3306
34229,27.1882,-82.4825
34994,27.1934,-80.2531
34996,27.1991,-80.2043
34266,27.2044,-81.8651
34974,27.2116,-80.8212
78355,27.2257,-98.1421
34238,27.2383,-82.4774
34953,27.2494,-80.3811
34957,27.2512,-80.2332
34242,27.2621,-82.5434
34231,27.2658,-82.514
34984,27.2691,-80.3442
34241,27.2785,-82.4117
34987,27.2835,-80.4571
34233,27.2849,-82.4747
33852,27.2888,-81.3667
34952,27.2924,-80.2975
78379,27.3004,-97.7399
78361,27.3017,-98.6847
34239,27.3107,-82.5198
34983,27.3168,-80.3502
34232,27.3216,-82.4761
34986,27.3301,-80.3984
34240,27.3306,-82.382
34236,27.3318,-82.5478
34237,27.3391,-82.5141
78376,27.3393,-98.457
34972,27.3443,-80.8611
34235,27.3664,-82.4811
34234,27.3665,-82.5342
78375,27.3667,-98.1604
34228,27.3804,-82.6343
34982,27.3896,-80.3244
34251,27.3918,-82.2247
78349,27.3982,-98.2855
34981,27.4005,-80.361
34201,27.4029,-82.4672
33857,27.4029,-81.2059
34243,27.4048,-82.5178
34202,27.4105,-82.4146
33865,27.4114,-81.9599
78344,27.4198,-98.8525
33875,27.4282,-81.4681
34945,27.4291,-80.4475
33876,27.4368,-81.3582
78369,27.438,-99.001
34207,27.4422,-82.5779
34203,27.4446,-82.5228
34950,27.447,-80.3369
34211,27.4472,-82.391
78046,27.4473,-99.4722
34947,27.4478,-80.3624
34210,27.4519,-82.6219
78371,27.4661,-98.9764
34215,27.4738,-82.687
34949,27.4783,-80.2982
34205,27.4818,-82.583
34946,27.4838,-80.3528
34208,27.4856,-82.5272
34209,27.4897,-82.629
33890,27.4924,-81.7247
34217,27.4968,-82.7108
33870,27.4971,-81.4523
34212,27.5021,-82.4269
78363,27.5034,-97.8608
78043,27.5084,-99.4658
33872,27.5099,-81.51
78040,27.5143,-99.4995
34216,27.5259,-82.7363
34951,27.538,-80.4048
34222,27.5399,-82.5006
78041,27.546,-99.4899
34221,27.5489,-82.5548
33873,27.5509,-81.7994
34219,27.5591,-82.4096
32962,27.5889,-80.3895
78343,27.5936,-97.7771
32968,27.5944,-80.4415
78045,27.5968,-99.4969
78341,27.5982,-98.4103
33825,27.6009,-81.504
33834,27.6264,-81.8571
78418,27.6358,-97.2688
32960,27.6358,-80.4001
32966,27.6404,-80.4801
78342,27.6475,-98.0813
78414,27.6703,-97.3714
78351,27.6745,-97.7482
32963,27.6808,-80.37
78413,27.6879,-97.4015
33715,27.7009,-82.716
33598,27.7038,-82.3086
78412,27.7074,-97.3514
32967,27.7077,-80.4548
33570,27.7081,-82.4352
33573,27.7129,-82.3606
78415,27.7252,-97.4291
78417,27.7292,-97.4543
78411,27.7293,-97.3855
33712,27.7359,-82.6659
33843,27.7379,-81.5428
33705,27.7394,-82.6436
33711,27.7437,-82.6881
33706,27.745,-82.7546
78332,27.7459,-98.0802
33841,27.7516,-81.7712
78416,27.7529,-97.4369
33707,27.7547,-82.7202
78384,27.7627,-98.2451
32948,27.769,-80.602
33572,27.7694,-82.408
78404,27.7704,-97.3999
33867,27.7724,-81.202
33701,27.774,-82.6378
78406,27.7756,-97.513
78405,27.7774,-97.4284
78330,27.7812,-97.9089
33713,27.7885,-82.6776
32958,27.7898,-80.4774
33710,27.7899,-82.7242
78401,27.7951,-97.3987
78408,27.7961,-97.4408
33704,27.7964,-82.6381
33579,27.8,-82.3028
33855,27.8003,-81.3318
78407,27.805,-97.433
78380,27.8058,-97.6921
78409,27.8102,-97.5125
33744,27.8113,-82.7801
33708,27.812,-82.7974
78373,27.8149,-97.0733
33703,27.8169,-82.63
33709,27.817,-82.7297
33714,27.8175,-82.676
33847,27.8179,-81.8246
78402,27.8253,-97.3899
33827,27.8297,-81.5311
33534,27.8355,-82.372
33781,27.8389,-82.7106
33547,27.839,-82.1506
33702,27.8434,-82.645
33772,27.8439,-82.7957
78410,27.8486,-97.601
33569,27.8497,-82.3007
33621,27.8506,-82.4854
33777,27.8531,-82.7596
33776,27.8534,-82.8278
33782,27.8605,-82.7089
78362,27.8672,-97.2065
33616,27.8711,-82.522
33578,27.8733,-82.3369
33716,27.8742,-82.6468
32976,27.8753,-80.5128
33785,27.8785,-82.8483
33773,27.882,-82.7604
33729,27.8831,-82.6672
33774,27.8834,-82.8284
33778,27.8834,-82.7954
78374,27.8853,-97.322
33596,27.8902,-82.2409
34739,27.8908,-81.046
33762,27.8909,-82.6841
33611,27.8924,-82.5054
33830,27.8959,-81.819
33859,27.9018,-81.6179
33853,27.902,-81.5835
33860,27.9025,-82.0001
33771,27.9076,-82.7575
33898,27.9117,-81.4909
33760,27.9125,-82.715
78336,27.9148,-97.1562
33511,27.9148,-82.2984
33770,27.9166,-82.8005
33629,27.9214,-82.5037
32949,27.9219,-80.5435
78359,27.9222,-97.2903
33786,27.9255,-82.8415
33764,27.9353,-82.7388
33594,27.9365,-82.2429
33606,27.9366,-82.47
33567,27.9379,-82.1292
33609,27.9434,-82.5067
33619,27.9449,-82.3738
33756,27.9474,-82.7885
78370,27.95,-97.5872
33510,27.9518,-82.2998
32909,27.9523,-80.6457
33602,27.953,-82.457
33607,27.9636,-82.5013
32908,27.9637,-80.6876
33605,27.965,-82.4329
33813,27.9652,-81.9418
33812,27.9669,-81.8982
33811,27.9674,-82.0081
78390,27.9685,-97.3905
78372,27.9718,-97.9761
33765,27.9727,-82.7471
33767,27.9759,-82.8256
33755,27.9777,-82.7816
33759,27.9785,-82.7168
33839,27.9789,-81.7547
32950,27.9837,-80.5824
33603,27.985,-82.4641
33527,27.9864,-82.2214
33769,27.9891,-82.7547
33566,27.9916,-82.1267
33884,27.9923,-81.6758
33610,27.9937,-82.398
33584,27.9941,-82.2882
33880,28.0028,-81.7497
33763,28.0031,-82.742
34695,28.0042,-82.6945
33634,28.0054,-82.5498
33615,28.0072,-82.5796
33614,28.011,-82.5028
78357,28.0127,-98.5577
78383,28.0129,-97.8749
33803,28.014,-81.9517
32951,28.0147,-80.5337
32907,28.0151,-80.6768
33563,28.0162,-82.1297
33604,28.0178,-82.457
33838,28.0182,-81.6149
34698,28.0245,-82.7727
33635,28.0274,-82.6138
33761,28.0293,-82.7268
32905,28.0313,-80.608
33617,28.0395,-82.3955
33815,28.0402,-81.9873
78387,28.0408,-97.5324
33801,28.0411,-81.9168
78019,28.0425,-99.3545
33637,28.0439,-82.3636
78382,28.044,-97.0578
34677,28.0448,-82.682
33881,28.0473,-81.7249
33612,28.0519,-82.4488
33620,28.0546,-82.4116
33626,28.0593,-82.6139
78358,28.0628,-97.0363
33565,28.0661,-82.1659
33592,28.0669,-82.3024
33625,28.0689,-82.5586
33618,28.0689,-82.4993
32901,28.0713,-80.6199
32904,28.0741,-80.6695
33805,28.0763,-81.9554
34684,28.0764,-82.728
33823,28.077,-81.8092
33613,28.078,-82.4369
33624,28.0782,-82.5241
34683,28.0816,-82.7585
78368,28.0881,-97.8319
34681,28.0912,-82.7779
34685,28.0974,-82.6973
33850,28.0995,-81.729
34759,28.0999,-81.4849
33844,28.1009,-81.6164
78340,28.1013,-97.2065
32903,28.109,-80.5762
33810,28.1171,-82.0111
33647,28.1309,-82.3583
34773,28.1335,-81.0392
33549,28.1344,-82.4475
32935,28.1394,-80.6509
34688,28.1411,-82.7022
33809,28.1415,-81.9536
33556,28.1423,-82.5887
33548,28.1425,-82.4749
32934,28.1437,-80.6911
34689,28.1458,-82.7586
33559,28.1495,-82.4162
33558,28.1528,-82.5199
78391,28.17,-97.7541
32937,28.1727,-80.5968
34690,28.191,-82.7282
33837,28.1915,-81.6151
34691,28.1917,-82.7556
34758,28.1928,-81.4807
34772,28.1988,-81.2823
33543,28.2012,-82.3016
34655,28.2041,-82.6678
33868,28.2056,-81.827
34639,28.2203,-82.4344
77982,28.2234,-96.651
32940,28.2277,-80.7031
33544,28.2328,-82.3663
33541,28.2329,-82.214
78393,28.2357,-97.3165
34652,28.2357,-82.7303
33542,28.2384,-82.1824
33849,28.2424,-82.0665
33540,28.2437,-82.1611
34653,28.2447,-82.6966
34638,28.2449,-82.4989
34769,28.2476,-81.2906
78389,28.2513,-97.7098
33896,28.2551,-81.6087
33545,28.2588,-82.3023
33848,28.263,-81.5085
34746,28.2694,-81.4582
34637,28.2719,-82.4666
34771,28.2751,-81.2129
78001,28.28,-99.2844
34654,28.3001,-82.6316
34668,28.3006,-82.6958
34744,28.3043,-81.3613
33897,28.307,-81.6694
32955,28.307,-80.7283
34741,28.3088,-81.4237
78377,28.3104,-97.2788
34747,28.3145,-81.589
34743,28.3277,-81.3539
33576,28.33,-82.2934
32931,28.3313,-80.61
78022,28.335,-98.1133
33525,28.3414,-82.2104
32952,28.3414,-80.6769
78836,28.3452,-99.6141
34669,28.3517,-82.6263
32922,28.3662,-80.743
32830,28.374,-81.5555
34667,28.3744,-82.6672
32837,28.3801,-81.4168
34714,28.3842,-81.7083
32821,28.3898,-81.4759
77950,28.39,-96.8426
32824,28.3914,-81.3628
32920,28.3916,-80.6039
32926,28.3919,-80.7925
34610,28.3995,-82.5299
32832,28.4005,-81.2154
32953,28.401,-80.7027
78072,28.4027,-98.5438
78102,28.4073,-97.7503
77983,28.4116,-96.695
32836,28.4186,-81.5108
33523,28.4247,-82.214
32827,28.4272,-81.3001
32925,28.4287,-80.5823
78014,28.434,-99.2348
78827,28.4432,-99.7584
78007,28.4513,-98.3575
77990,28.4571,-96.8888
78060,28.4616,-98.1816
33593,28.4626,-82.1957
32819,28.4627,-81.4751
78071,28.4628,-98.1833
32809,28.4631,-81.3895
32831,28.4653,-81.1556
34606,28.468,-82.5968
32927,28.4704,-80.7973
34609,28.4781,-82.5122
34604,28.4796,-82.4511
34608,28.4804,-82.5534
34786,28.4839,-81.5615
32829,28.4861,-81.2575
32839,28.4874,-81.4093
32822,28.4989,-81.2958
32812,28.4992,-81.3277
34602,28.5016,-82.2921
34607,28.5033,-82.627
32833,28.5069,-81.0907
32811,28.5142,-81.4463
78860,28.5143,-100.3114
32806,28.5153,-81.3598
32835,28.5217,-81.4775
78021,28.5223,-98.8317
78834,28.5243,-99.8644
78142,28.5297,-97.7825
78107,28.5302,-97.5921
32805,28.5315,-81.4033
34711,28.5326,-81.7431
34787,28.5356,-81.5967
34734,28.5388,-81.5259
32828,28.5391,-81.1751
32801,28.5421,-81.3752
32709,28.5432,-81.0201
32825,28.5442,-81.2482
78125,28.5486,-97.9049
32807,28.55,-81.3039
34613,28.5502,-82.5314
77973,28.5541,-97.0141
32803,28.5549,-81.3533
34760,28.5565,-81.6293
34601,28.5656,-82.3711
32814,28.5659,-81.3288
32780,28.5679,-80.8175
32820,28.5706,-81.1133
78830,28.5734,-99.5692
34736,28.5744,-81.8616
34761,28.5748,-81.5323
34755,28.5756,-81.7492
32818,28.5757,-81.4833
32804,28.576,-81.3927
33597,28.5764,-82.106
34753,28.5774,-81.8874
32808,28.5805,-81.4453
32826,28.5838,-81.1896
32817,28.5898,-81.2449
34756,28.5921,-81.6733
34715,28.5983,-81.7451
32789,28.5985,-81.3561
32816,28.6048,-81.2058
32792,28.6049,-81.3024
77979,28.6097,-96.621
78146,28.6177,-97.8035
32810,28.6218,-81.4241
78075,28.6231,-98.244
32796,28.6247,-80.8378
34614,28.6252,-82.5192
32751,28.6297,-81.3652
32766,28.6401,-81.1273
34661,28.6457,-82.2623
33514,28.6485,-82.0099
32765,28.6513,-81.2104
32730,28.6516,-81.3429
78145,28.6525,-98.0026
33513,28.6605,-82.1547
32707,28.6605,-81.3183
32703,28.6621,-81.4897
32701,28.6632,-81.372
32714,28.6646,-81.4094
78017,28.6808,-99.2014
32708,28.6838,-81.2828
78839,28.6844,-99.8268
77977,28.6917,-96.8273
32754,28.6968,-80.8687
32779,28.7027,-81.418
32750,28.7033,-81.3525
78852,28.7044,-100.4823
34705,28.7078,-81.7281
34737,28.7087,-81.7926
32712,28.7141,-81.5219
77951,28.7207,-96.7756
77457,28.7214,-95.9181
77963,28.7233,-97.3798
32798,28.724,-81.5809
77465,28.7259,-96.2044
34436,28.7291,-82.2959
78008,28.7333,-98.1911
33585,28.7416,-82.0565
34797,28.7428,-81.8201
34762,28.7482,-81.9
32732,28.7488,-81.1163
34446,28.7579,-82.5314
32746,28.7591,-81.3477
32773,28.7635,-81.2774
32775,28.7657,-80.8769
77905,28.7797,-97.0668
77969,28.7902,-96.6724
34748,28.7913,-81.8817
78012,28.7928,-98.4989
78119,28.7979,-97.8499
32778,28.7983,-81.7326
33538,28.8005,-82.1406
34448,28.8008,-82.5757
32757,28.8024,-81.6448
32771,28.803,-81.2966
34452,28.8039,-82.343
77901,28.809,-96.9884
32776,28.8092,-81.5454
77483,28.8316,-95.9373
34450,28.8357,-82.2941
77419,28.842,-96.2459
77971,28.8428,-96.5405
77970,28.8441,-96.4641
34461,28.8454,-82.4825
32764,28.8458,-81.1334
32726,28.8491,-81.6797
34788,28.8554,-81.7823
78011,28.8567,-98.7136
34785,28.8574,-82.0348
34731,28.8629,-81.9045
32759,28.8637,-80.8538
77904,28.8654,-96.999
34453,28.8656,-82.3622
34429,28.8766,-82.58
77968,28.8827,-96.8083
78118,28.8842,-97.9083
78151,28.8853,-97.7134
32713,28.8871,-81.3103
77456,28.889,-96.1255
32735,28.8895,-81.7384
78061,28.892,-99.0891
77974,28.8928,-97.2904
32736,28.8965,-81.5349
32725,28.9002,-81.2466
32738,28.9114,-81.1906
78026,28.9157,-98.5569
32162,28.9199,-81.9942
34442,28.9204,-82.3947
78141,28.9224,-97.6118
34465,28.9277,-82.4786
32159,28.9302,-81.9293
77415,28.9338,-95.726
34484,28.9341,-82.0648
77458,28.9409,-96.2537
78877,28.9417,-100.6203
32141,28.9436,-80.8943
77414,28.9437,-95.9019
32763,28.9437,-81.3004
78117,28.9449,-97.9919
32784,28.9454,-81.7039
34428,28.9464,-82.5973
78829,28.9557,-99.6148
78144,28.9577,-97.8983
78113,28.9625,-98.0937
32195,28.9712,-81.9126
77541,28.9755,-95.3476
32132,28.9771,-80.914
78064,28.9813,-98.4694
78164,28.9822,-97.5032
32744,28.9824,-81.2316
77957,28.9881,-96.6619
77962,28.9928,-96.5035
34434,28.9934,-82.4544
78872,28.9941,-99.9387
34433,28.9949,-82.5123
32767,28.9967,-81.5047
34491,28.9973,-82.0267
34473,29.0052,-82.191
32702,29.0142,-81.6389
32169,29.015,-80.8856
77422,29.0161,-95.5929
32168,29.0223,-80.9709
77482,29.026,-95.8814
32720,29.0265,-81.3366
78147,29.0273,-98.0989
34498,29.0306,-82.7159
77531,29.032,-95.4005
78111,29.0348,-97.7475
32724,29.0406,-81.2834
77566,29.0419,-95.449
34420,29.0521,-82.0426
78005,29.0575,-98.85
78057,29.0576,-99.0123
77480,29.0654,-95.7203
34432,29.0711,-82.3654
78065,29.0774,-98.6281
34449,29.0774,-82.6598
32128,29.0827,-81.0427
34476,29.084,-82.2049
32179,29.0851,-81.8842
77954,29.0868,-97.2868
78116,29.1136,-97.7884
32127,29.1145,-80.9827
34481,29.1152,-82.3032
34472,29.1216,-82.0198
77455,29.1243,-96.4048
34480,29.1286,-82.0837
32130,29.135,-81.3391
34431,29.1401,-82.4977
32129,29.1406,-81.02
78886,29.1423,-99.1417
77486,29.1476,-95.6583
34474,29.1558,-82.2
78114,29.1606,-98.1909
32102,29.1631,-81.542
78016,29.1645,-98.9107
32119,29.1648,-81.022
77515,29.1673,-95.4387
34471,29.1695,-82.1234
77994,29.1715,-97.4895
32124,29.1726,-81.1197
77468,29.1816,-95.9025
34478,29.1832,-82.1378
78264,29.1854,-98.4936
78069,29.1914,-98.6721
32625,29.1928,-83.0078
34470,29.1982,-82.0956
32114,29.2018,-81.0377
77437,29.2025,-96.2756
78059,29.204,-98.8506
34488,29.2078,-81.9308
32118,29.2111,-81.0026
70358,29.2143,-90.0456
78801,29.2204,-99.8032
34475,29.2235,-82.1533
78052,29.2264,-98.7899
78112,29.227,-98.3621
77534,29.2276,-95.3367
34482,29.2277,-82.2479
78073,29.2312,-98.6154
32180,29.2347,-81.4612
32117,29.2361,-81.0541
78159,29.2388,-97.6104
77554,29.2391,-94.9126
78160,29.2396,-97.9458
34479,29.2399,-82.1104
77467,29.24,-96.2012
32639,29.253,-82.7236
70091,29.2637,-89.3592
32668,29.2655,-82.4861
77420,29.2666,-95.9387
77995,29.2717,-97.1371
78161,29.2749,-98.057
78002,29.2779,-98.7372
77551,29.278,-94.8294
77577,29.2848,-95.2708
32174,29.2875,-81.1013
78870,29.2906,-99.6356
79834,29.2914,-103.1813
77430,29.297,-95.6505
78140,29.2977,-97.7648
77550,29.2984,-94.7928
32617,29.3079,-82.0891
78832,29.3101,-100.4157
77555,29.3109,-94.775
77967,29.313,-97.291
77488,29.3143,-96.0767
78039,29.3145,-98.8181
32176,29.3194,-81.056
77444,29.3218,-95.7818
78881,29.3223,-99.4652
78221,29.3229,-98.4984
78054,29.3257,-98.6925
32683,29.3268,-82.7683
32190,29.3277,-81.4962
79852,29.3286,-103.6003
78224,29.3343,-98.5393
32192,29.3345,-82.1126
78850,29.3363,-99.2934
70357,29.3392,-90.2485
78252,29.3428,-98.6959
77563,29.344,-95.01
78235,29.3451,-98.4451
78223,29.3463,-98.4281
77443,29.3463,-96.1941
78677,29.3519,-97.5044
70041,29.3542,-89.5137
78009,29.3549,-98.8845
78242,29.3549,-98.6114
78843,29.3567,-100.7891
78211,29.3589,-98.5482
78214,29.3616,-98.4905
78121,29.3632,-98.1047
78101,29.3639,-98.2491
78861,29.365,-99.1263
32686,29.365,-82.2464
78263,29.3665,-98.3144
77568,29.3679,-94.9828
77510,29.3691,-95.0882
78236,29.3782,-98.6227
78840,29.3803,-100.9041
78222,29.3806,-98.3929
77517,29.3812,-95.13
78243,29.3818,-98.5965
70353,29.3837,-90.7135
32696,29.3838,-82.4838
32113,29.3842,-82.1111
32139,29.3869,-81.6054
70050,29.3882,-89.6049
78225,29.3887,-98.5242
32134,29.3888,-81.8739
78226,29.3896,-98.5564
77591,29.3919,-94.9972
77590,29.3961,-94.9206
77448,29.3981,-96.077
78210,29.3987,-98.4687
70397,29.4007,-90.7858
77461,29.4013,-95.8129
78204,29.4039,-98.5036
77436,29.4061,-96.24
78227,29.4079,-98.6375
78122,29.4087,-97.7447
78220,29.4114,-98.4094
77511,29.4125,-95.2516
78245,29.4137,-98.6996
78203,29.4151,-98.4632
